x,y,z,score,score_d
89296.5,15990,0,148,4612950
89346.8,16076.4,0,148,4598160
89397,16162.8,0,148,4583360
89447.3,16249.3,0,148,4568560
89497.5,16335.7,0,148,4553770
89547.8,16422.1,0,148,4538970
89598,16508.5,0,148,4524170
89648.3,16595,0,148,4509370
89698.5,16681.4,0,148,4494580
89748.8,16767.8,0,148,4479780
89799,16854.3,0,148,4464980
89849.3,16940.7,0,148,4450190
89899.5,17027.1,0,148,4435390
89949.8,17113.6,0,148,4420590
90000.1,17200,0,148,4405800
90050.3,17286.4,0,148,4391000
90100.6,17372.9,0,148,4376200
90150.8,17459.3,0,148,4361410
90201.1,17545.7,0,148,4346610
90251.3,17632.2,0,148,4331810
90301.6,17718.6,0,148,4317020
90351.8,17805,0,148,4302220
90402.1,17891.5,0,148,4287420
90452.3,17977.9,0,148,4272630
90502.6,18064.3,0,148,4257830
90552.8,18150.8,0,148,4243030
90603.1,18237.2,0,148,4228240
90653.3,18323.6,0,148,4213440
90703.6,18410.1,0,148,4198640
90753.8,18496.5,0,148,4183840
90804.1,18582.9,0,148,4169050
90854.3,18669.4,0,148,4154250
90904.6,18755.8,0,148,4139450
90954.8,18842.2,0,148,4124660
91005.1,18928.7,0,148,4109860
91055.3,19015.1,0,148,4095060
91105.6,19101.5,0,148,4080270
91155.8,19187.9,0,148,4065470
91206.1,19274.4,0,148,4050670
91256.3,19360.8,0,148,4035880
91306.6,19447.2,0,148,4021080
91356.8,19533.7,0,148,4006280
91407.1,19620.1,0,148,3991490
91457.3,19706.5,0,148,3976690
91507.6,19793,0,148,3961890
91557.8,19879.4,0,148,3947100
91608.1,19965.8,0,148,3932300
91658.4,20052.3,0,148,3917500
91708.6,20138.7,0,148,3902700
91758.9,20225.1,0,148,3887910
91809.1,20311.6,0,148,3873110
91859.4,20398,0,148,3858310
91909.6,20484.4,0,148,3843520
91959.9,20570.9,0,148,3828720
92010.1,20657.3,0,148,3813920
92060.4,20743.7,0,148,3799130
92110.6,20830.2,0,148,3784330
92160.9,20916.6,0,148,3769530
92211.1,21003,0,148,3754740
92261.4,21089.5,0,148,3739940
92311.6,21175.9,0,148,3725140
92361.9,21262.3,0,148,3710350
92412.1,21348.8,0,148,3695550
92462.4,21435.2,0,148,3680750
92512.6,21521.6,0,148,3665960
92562.9,21608,0,148,3651160
92613.1,21694.5,0,148,3636360
92663.4,21780.9,0,148,3621570
92713.6,21867.3,0,148,3606770
92763.9,21953.8,0,148,3591970
92814.1,22040.2,0,148,3577170
92864.4,22126.6,0,148,3562380
92914.6,22213.1,0,148,3547580
92964.9,22299.5,0,148,3532780
93015.1,22385.9,0,148,3517990
93065.4,22472.4,0,148,3503190
93115.6,22558.8,0,148,3488390
93165.9,22645.2,0,148,3473600
93216.1,22731.7,0,148,3458800
93266.4,22818.1,0,148,3444000
93316.6,22904.5,0,148,3429210
93366.9,22991,0,148,3414410
93417.2,23077.4,0,148,3399610
93467.4,23163.8,0,148,3384820
93517.7,23250.3,0,148,3370020
93567.9,23336.7,0,148,3355220
93618.2,23423.1,0,148,3340430
93668.4,23509.6,0,148,3325630
93718.7,23596,0,148,3310830
93768.9,23682.4,0,148,3296040
93819.2,23768.9,0,148,3281240
93869.4,23855.3,0,148,3266440
93919.7,23941.7,0,148,3251640
93969.9,24028.1,0,148,3236850
94020.2,24114.6,0,148,3222050
94070.4,24201,0,148,3207250
94120.7,24287.4,0,148,3192460
94170.9,24373.9,0,148,3177660
94221.2,24460.3,0,148,3162860
94271.4,24546.7,0,148,3148070
94321.7,24633.2,0,148,3133270
94371.9,24719.6,0,148,3118470
94422.2,24806,0,148,3103680
94472.4,24892.5,0,148,3088880
94522.7,24978.9,0,148,3074080
94572.9,25065.3,0,148,3059290
94623.2,25151.8,0,148,3044490
94673.4,25238.2,0,148,3029690
94723.7,25324.6,0,148,3014900
94773.9,25411.1,0,148,3000100
94824.2,25497.5,0,148,2985300
94874.4,25583.9,0,148,2970510
94924.7,25670.4,0,148,2955710
94974.9,25756.8,0,148,2940910
95025.2,25843.2,0,148,2926110
95075.5,25929.7,0,148,2911320
95125.7,26016.1,0,148,2896520
95176,26102.5,0,148,2881720
95226.2,26189,0,148,2866930
95276.5,26275.4,0,148,2852130
95326.7,26361.8,0,148,2837330
95377,26448.3,0,148,2822540
95427.2,26534.7,0,148,2807740
95477.5,26621.1,0,148,2792940
95527.7,26707.5,0,148,2778150
95578,26794,0,148,2763350
95628.2,26880.4,0,148,2748550
95678.5,26966.8,0,148,2733760
95728.7,27053.3,0,148,2718960
95779,27139.7,0,148,2704160
95829.2,27226.1,0,148,2689370
95879.5,27312.6,0,148,2674570
95929.7,27399,0,148,2659770
95980,27485.4,0,148,2644980
96030.2,27571.9,0,148,2630180
96080.5,27658.3,0,148,2615380
96130.7,27744.7,0,148,2600590
96181,27831.2,0,148,2585790
96231.2,27917.6,0,148,2570990
96281.5,28004,0,148,2556190
96331.7,28090.5,0,148,2541400
96382,28176.9,0,148,2526600
96432.2,28263.3,0,148,2511800
96482.5,28349.8,0,148,2497010
96532.7,28436.2,0,148,2482210
96583,28522.6,0,148,2467410
96633.2,28609.1,0,148,2452620
96683.5,28695.5,0,148,2437820
96733.8,28781.9,0,148,2423020
96784,28868.4,0,148,2408230
96834.3,28954.8,0,148,2393430
96884.5,29041.2,0,148,2378630
96934.8,29127.6,0,148,2363840
96985,29214.1,0,148,2349040
97035.3,29300.5,0,148,2334240
97085.5,29386.9,0,148,2319450
97135.8,29473.4,0,148,2304650
97186,29559.8,0,148,2289850
97236.3,29646.2,0,148,2275060
97286.5,29732.7,0,148,2260260
97336.8,29819.1,0,148,2245460
97387,29905.5,0,148,2230670
97437.3,29992,0,148,2215870
97487.5,30078.4,0,148,2201070
97537.8,30164.8,0,148,2186270
97588,30251.3,0,148,2171480
97638.3,30337.7,0,148,2156680
97688.5,30424.1,0,148,2141880
97738.8,30510.6,0,148,2127090
97789,30597,0,148,2112290
97839.3,30683.4,0,148,2097490
97889.5,30769.9,0,148,2082700
97939.8,30856.3,0,148,2067900
97990,30942.7,0,148,2053100
98040.3,31029.2,0,148,2038310
98090.5,31115.6,0,148,2023510
98140.8,31202,0,148,2008710
98191,31288.5,0,148,1993920
98241.3,31374.9,0,148,1979120
98291.5,31461.3,0,148,1964320
98341.8,31547.8,0,148,1949530
98392.1,31634.2,0,148,1934730
98442.3,31720.6,0,148,1919930
98492.6,31807,0,148,1905140
98542.8,31893.5,0,148,1890340
98593.1,31979.9,0,148,1875540
98643.3,32066.3,0,148,1860750
98693.6,32152.8,0,148,1845950
98743.8,32239.2,0,148,1831150
98794.1,32325.6,0,148,1816360
98844.3,32412.1,0,148,1801560
98894.6,32498.5,0,148,1786760
98944.8,32584.9,0,148,1771970
98995.1,32671.4,0,148,1757170
99045.3,32757.8,0,148,1742370
99095.6,32844.2,0,148,1727580
99145.8,32930.7,0,148,1712780
99196.1,33017.1,0,148,1697980
99246.3,33103.5,0,148,1683190
99296.6,33190,0,148,1668390
99346.8,33276.4,0,148,1653590
99397.1,33362.8,0,148,1638790
99447.3,33449.3,0,148,1624000
99497.6,33535.7,0,148,1609200
99547.8,33622.1,0,148,1594400
99598.1,33708.6,0,148,1579610
99648.3,33795,0,148,1564810
99698.6,33881.4,0,148,1550010
99748.8,33967.9,0,148,1535220
99799.1,34054.3,0,148,1520420
99849.3,34140.7,0,148,1505620
99899.6,34227.1,0,148,1490830
99949.8,34313.6,0,148,1476030
100000,34400,0,148,1461230
100050,34486.4,0,148,1446440
100101,34572.9,0,148,1431640
100151,34659.3,0,148,1416840
100201,34745.7,0,148,1402050
100251,34832.2,0,148,1387250
100302,34918.6,0,148,1372450
100352,35005,0,148,1357660
100402,35091.5,0,148,1342860
100452,35177.9,0,148,1328060
100503,35264.3,0,148,1313270
100553,35350.8,0,148,1298470
100603,35437.2,0,148,1283670
100653,35523.6,0,148,1268880
100704,35610.1,0,148,1254080
100754,35696.5,0,148,1239280
100804,35782.9,0,148,1224490
100854,35869.4,0,148,1209690
100905,35955.8,0,148,1194890
100955,36042.2,0,148,1180100
101005,36128.7,0,148,1165300
101055,36215.1,0,148,1150500
101106,36301.5,0,148,1135710
101156,36388,0,148,1120910
101206,36474.4,0,148,1106110
101256,36560.8,0,148,1091320
101307,36647.2,0,148,1076520
101357,36733.7,0,148,1061720
101407,36820.1,0,148,1046930
101457,36906.5,0,148,1032130
101508,36993,0,148,1017330
101558,37079.4,0,148,1002540
101608,37165.8,0,148,987742
101658,37252.3,0,148,972945
101709,37338.7,0,148,958149
101759,37425.1,0,148,943352
101809,37511.6,0,148,928556
101859,37598,0,148,913759
101910,37684.4,0,148,898963
101960,37770.9,0,148,884166
102010,37857.3,0,148,869370
102060,37943.7,0,148,854574
102111,38030.2,0,148,839777
102161,38116.6,0,148,824981
102211,38203,0,148,810184
102261,38289.5,0,148,795388
102312,38375.9,0,148,780592
102362,38462.3,0,148,765795
102412,38548.8,0,148,750999
102462,38635.2,0,148,736203
102513,38721.6,0,148,721406
102563,38808.1,0,148,706610
102613,38894.5,0,148,691814
102663,38980.9,0,148,677018
102714,39067.4,0,148,662222
102764,39153.8,0,148,647425
102814,39240.2,0,148,632629
102864,39326.6,0,148,617833
102915,39413.1,0,148,603037
102965,39499.5,0,148,588241
103015,39585.9,0,148,573445
103065,39672.4,0,148,558649
103116,39758.8,0,148,543853
103166,39845.2,0,148,529058
103216,39931.7,0,148,514262
103266,40018.1,0,148,499466
103317,40104.5,0,148,484671
103367,40191,0,148,469875
103417,40277.4,0,148,455080
103467,40363.8,0,148,440284
103518,40450.3,0,148,425489
103568,40536.7,0,148,410694
103618,40623.1,0,148,395899
103668,40709.6,0,148,381104
103719,40796,0,148,366310
103769,40882.4,0,148,351515
103819,40968.9,0,148,336721
103869,41055.3,0,148,321927
103920,41141.7,0,148,307133
103970,41228.2,0,148,292340
104020,41314.6,0,148,277547
104070,41401,0,148,262754
104121,41487.5,0,148,247962
104171,41573.9,0,148,233170
104221,41660.3,0,148,218379
104271,41746.7,0,148,203589
104322,41833.2,0,148,188800
104372,41919.6,0,148,174013
104422,42006,0,148,159227
104472,42092.5,0,148,144443
104523,42178.9,0,148,129663
104573,42265.3,0,148,114886
104623,42351.8,0,148,100116
104673,42438.2,0,148,85354.7
104724,42524.6,0,148,70608.4
104774,42611.1,0,148,55888.8
104824,42697.5,0,148,41224.7
104874,42783.9,0,148,26707.3
104925,42870.4,0,148,12844.3
81100,0,0,19,933282
81200,0,0,19,932359
81300,0,0,19,931439
81400,0,0,19,930522
81500,0,0,19,929608
81600,0,0,19,928697
81700,0,0,19,927789
81800,0,0,19,926884
81900,0,0,19,925982
82100,0,0,19,924187
82200,0,0,19,923294
82300,0,0,19,922404
82400,0,0,19,921517
82500,0,0,19,920633
82600,0,0,21,1016570
82700,0,0,21,1015600
82800,0,0,21,1014630
82900,0,0,21,1013670
83000,0,0,21,1012710
83100,0,0,22,1059930
83200,0,0,24,1155200
83300,0,0,24,1154110
83400,0,0,24,1153030
83500,0,0,24,1151960
83600,0,0,24,1150880
83700,0,0,24,1149810
83800,0,0,24,1148750
83900,0,0,24,1147690
84000,0,0,24,1146630
84100,0,0,24,1145580
84200,0,0,24,1144530
84300,0,0,24,1143490
84400,0,0,24,1142440
84500,0,0,24,1141410
84600,0,0,24,1140380
84700,0,0,24,1139350
84800,0,0,25,1185750
84900,0,0,25,1184690
85000,0,0,25,1183630
85100,0,0,25,1182580
85200,0,0,25,1181530
85300,0,0,25,1180480
85400,0,0,25,1179440
85500,0,0,25,1178410
85600,0,0,25,1177370
85700,0,0,25,1176350
85800,0,0,25,1175320
85900,0,0,25,1174300
86000,0,0,25,1173290
86100,0,0,25,1172280
86200,0,0,25,1171280
86300,0,0,25,1170270
86400,0,0,25,1169280
86500,0,0,25,1168290
86600,0,0,25,1167300
86700,0,0,25,1166320
86800,0,0,25,1165340
86900,0,0,25,1164360
87000,0,0,25,1163390
87100,0,0,25,1162430
87200,0,0,25,1161470
87300,0,0,25,1160510
87400,0,0,25,1159560
87500,0,0,25,1158620
87600,0,0,25,1157670
87700,0,0,25,1156740
87800,0,0,25,1155810
87900,0,0,25,1154880
88000,0,0,25,1153950
88100,0,0,25,1153040
88200,0,0,25,1152120
88300,0,0,25,1151210
88400,0,0,25,1150310
88500,0,0,25,1149410
88600,0,0,25,1148510
88700,0,0,25,1147620
88800,0,0,25,1146740
88900,0,0,25,1145860
89000,0,0,25,1144980
89100,0,0,25,1144110
89200,0,0,25,1143250
89300,0,0,25,1142380
89400,0,0,25,1141530
89500,0,0,25,1140680
89600,0,0,25,1139830
89700,0,0,25,1138990
89800,0,0,25,1138150
89900,0,0,25,1137320
90000,0,0,25,1136490
90100,0,0,25,1135670
90200,0,0,25,1134850
90300,0,0,25,1134040
90400,0,0,25,1133230
90500,0,0,25,1132430
90600,0,0,25,1131630
90700,0,0,25,1130840
90800,0,0,25,1130050
90900,0,0,25,1129270
91000,0,0,25,1128490
91100,0,0,25,1127720
91200,0,0,25,1126950
91300,0,0,25,1126180
91400,0,0,25,1125430
91500,0,0,25,1124670
91600,0,0,25,1123930
91700,0,0,25,1123180
91800,0,0,25,1122450
91900,0,0,25,1121710
92000,0,0,25,1120990
92100,0,0,25,1120260
92200,0,0,25,1119550
92300,0,0,25,1118840
92400,0,0,25,1118130
92500,0,0,25,1117430
92600,0,0,25,1116730
92700,0,0,25,1116040
92800,0,0,25,1115350
92900,0,0,25,1114670
93000,0,0,25,1114000
93100,0,0,25,1113320
93200,0,0,25,1112660
93300,0,0,25,1112000
93400,0,0,25,1111340
93500,0,0,25,1110690
93600,0,0,25,1110050
93700,0,0,25,1109410
93800,0,0,25,1108780
93900,0,0,25,1108150
94000,0,0,25,1107520
94100,0,0,25,1106910
94200,0,0,25,1106290
94300,0,0,25,1105690
94400,0,0,25,1105080
94500,0,0,25,1104490
94600,0,0,25,1103900
94700,0,0,25,1103310
94800,0,0,25,1102730
94900,0,0,25,1102150
95000,0,0,25,1101580
95100,0,0,25,1101020
95200,0,0,25,1100460
95300,0,0,25,1099910
95400,0,0,25,1099360
95500,0,0,25,1098810
95600,0,0,25,1098280
95700,0,0,25,1097740
95800,0,0,25,1097220
95900,0,0,25,1096700
96000,0,0,25,1096180
96100,0,0,25,1095670
96200,0,0,25,1095160
96300,0,0,25,1094670
96400,0,0,25,1094170
96500,0,0,25,1093680
96600,0,0,25,1093200
96700,0,0,25,1092720
96800,0,0,25,1092250
96900,0,0,25,1091780
97000,0,0,25,1091320
97100,0,0,25,1090870
97200,0,0,25,1090420
97300,0,0,25,1089970
97400,0,0,25,1089530
97500,0,0,25,1089100
97600,0,0,25,1088670
97700,0,0,25,1088250
97800,0,0,25,1087840
97900,0,0,25,1087420
98000,0,0,25,1087020
98100,0,0,25,1086620
98200,0,0,25,1086230
98300,0,0,25,1085840
98400,0,0,25,1085450
98500,0,0,25,1085080
98600,0,0,25,1084710
98700,0,0,25,1084340
98800,0,0,25,1083980
98900,0,0,25,1083620
99000,0,0,25,1083280
99100,0,0,25,1082930
99200,0,0,25,1082590
99300,0,0,25,1082260
99400,0,0,25,1081940
99500,0,0,25,1081620
99600,0,0,25,1081300
99700,0,0,25,1080990
99800,0,0,25,1080690
99900,0,0,25,1080390
100000,0,0,25,1080100
100100,0,0,25,1079810
100200,0,0,25,1079530
100300,0,0,25,1079260
100400,0,0,25,1078990
100500,0,0,25,1078720
100600,0,0,25,1078460
100700,0,0,25,1078210
100800,0,0,25,1077970
100900,0,0,25,1077730
101000,0,0,25,1077490
101100,0,0,25,1077260
101200,0,0,25,1077040
101300,0,0,25,1076820
101400,0,0,25,1076610
101500,0,0,25,1076400
101600,0,0,25,1076200
101700,0,0,25,1076010
101800,0,0,25,1075820
101900,0,0,25,1075640
102000,0,0,25,1075460
102100,0,0,25,1075290
102200,0,0,25,1075120
102300,0,0,25,1074960
102400,0,0,25,1074810
102500,0,0,25,1074660
102600,0,0,25,1074520
102700,0,0,25,1074380
102800,0,0,25,1074250
102900,0,0,25,1074120
103000,0,0,25,1074000
103100,0,0,25,1073890
103200,0,0,25,1073780
103300,0,0,25,1073680
103400,0,0,25,1073590
103500,0,0,25,1073500
103600,0,0,25,1073410
103700,0,0,25,1073330
103800,0,0,25,1073260
103900,0,0,25,1073190
104000,0,0,25,1073130
104100,0,0,25,1073080
104200,0,0,25,1073030
104300,0,0,25,1072980
104400,0,0,25,1072940
104500,0,0,25,1072910
104600,0,0,25,1072890
104700,0,0,25,1072870
104800,0,0,25,1072850
104900,0,0,25,1072840
105000,0,0,25,1072840
105100,0,0,25,1072840
105200,0,0,25,1072850
105300,0,0,25,1072870
105400,0,0,25,1072890
105500,0,0,25,1072910
105600,0,0,25,1072940
105700,0,0,25,1072980
105800,0,0,25,1073030
105900,0,0,25,1073080
106000,0,0,25,1073130
106100,0,0,25,1073190
106200,0,0,25,1073260
106300,0,0,25,1073330
106400,0,0,25,1073410
106500,0,0,25,1073500
106600,0,0,25,1073590
106700,0,0,25,1073680
106800,0,0,25,1073780
106900,0,0,25,1073890
107000,0,0,25,1074000
107100,0,0,25,1074120
107200,0,0,25,1074250
107300,0,0,25,1074380
107400,0,0,25,1074520
107500,0,0,25,1074660
107600,0,0,25,1074810
107700,0,0,25,1074960
107800,0,0,25,1075120
107900,0,0,25,1075290
108000,0,0,25,1075460
108100,0,0,25,1075640
108200,0,0,25,1075820
108300,0,0,25,1076010
108400,0,0,25,1076200
108500,0,0,25,1076400
108600,0,0,25,1076610
108700,0,0,25,1076820
108800,0,0,25,1077040
108900,0,0,25,1077260
109000,0,0,25,1077490
109100,0,0,25,1077730
109200,0,0,25,1077970
109300,0,0,25,1078210
109400,0,0,25,1078460
109500,0,0,25,1078720
109600,0,0,25,1078990
109700,0,0,25,1079260
109800,0,0,25,1079530
109900,0,0,25,1079810
110000,0,0,25,1080100
110100,0,0,25,1080390
110200,0,0,25,1080690
110300,0,0,25,1080990
110400,0,0,25,1081300
110500,0,0,25,1081620
110600,0,0,25,1081940
110700,0,0,25,1082260
110800,0,0,25,1082590
110900,0,0,25,1082930
111000,0,0,25,1083280
111100,0,0,25,1083620
111200,0,0,25,1083980
111300,0,0,25,1084340
111400,0,0,25,1084710
111500,0,0,25,1085080
111600,0,0,25,1085450
111700,0,0,25,1085840
111800,0,0,25,1086230
111900,0,0,25,1086620
112000,0,0,25,1087020
112100,0,0,25,1087420
112200,0,0,25,1087840
112300,0,0,25,1088250
112400,0,0,25,1088670
112500,0,0,25,1089100
112600,0,0,25,1089530
112700,0,0,25,1089970
112800,0,0,25,1090420
112900,0,0,25,1090870
113000,0,0,25,1091320
113100,0,0,25,1091780
113200,0,0,25,1092250
113300,0,0,25,1092720
113400,0,0,25,1093200
113500,0,0,25,1093680
113600,0,0,25,1094170
113700,0,0,25,1094670
113800,0,0,25,1095160
113900,0,0,25,1095670
114000,0,0,25,1096180
114100,0,0,25,1096700
114200,0,0,25,1097220
114300,0,0,25,1097740
114400,0,0,25,1098280
114500,0,0,25,1098810
114600,0,0,25,1099360
114700,0,0,25,1099910
114800,0,0,25,1100460
114900,0,0,25,1101020
115000,0,0,25,1101580
115100,0,0,25,1102150
115200,0,0,25,1102730
115300,0,0,25,1103310
115400,0,0,25,1103900
115500,0,0,25,1104490
115600,0,0,25,1105080
115700,0,0,25,1105690
115800,0,0,25,1106290
115900,0,0,25,1106910
116000,0,0,25,1107520
116100,0,0,25,1108150
116200,0,0,25,1108780
116300,0,0,25,1109410
116400,0,0,25,1110050
116500,0,0,25,1110690
116600,0,0,25,1111340
116700,0,0,25,1112000
116800,0,0,25,1112660
116900,0,0,25,1113320
117000,0,0,25,1114000
117100,0,0,25,1114670
117200,0,0,25,1115350
117300,0,0,25,1116040
117400,0,0,25,1116730
117500,0,0,25,1117430
117600,0,0,25,1118130
117700,0,0,25,1118840
117800,0,0,25,1119550
117900,0,0,25,1120260
118000,0,0,25,1120990
118100,0,0,25,1121710
118200,0,0,25,1122450
118300,0,0,25,1123180
118400,0,0,25,1123930
118500,0,0,25,1124670
118600,0,0,25,1125430
118700,0,0,25,1126180
118800,0,0,25,1126950
118900,0,0,25,1127720
119000,0,0,25,1128490
119100,0,0,25,1129270
119200,0,0,25,1130050
119300,0,0,25,1130840
119400,0,0,25,1131630
119500,0,0,25,1132430
119600,0,0,25,1133230
119700,0,0,25,1134040
119800,0,0,25,1134850
119900,0,0,25,1135670
120000,0,0,25,1136490
120100,0,0,25,1137320
120200,0,0,25,1138150
120300,0,0,25,1138990
120400,0,0,25,1139830
120500,0,0,25,1140680
120600,0,0,25,1141530
120700,0,0,25,1142380
120800,0,0,25,1143250
120900,0,0,25,1144110
121000,0,0,25,1144980
121100,0,0,25,1145860
121200,0,0,25,1146740
121300,0,0,25,1147620
121400,0,0,25,1148510
121500,0,0,25,1149410
121600,0,0,25,1150310
121700,0,0,25,1151210
121800,0,0,25,1152120
121900,0,0,25,1153040
122000,0,0,25,1153950
122100,0,0,25,1154880
122200,0,0,25,1155810
122300,0,0,25,1156740
122400,0,0,25,1157670
122500,0,0,25,1158620
122600,0,0,25,1159560
122700,0,0,25,1160510
122800,0,0,25,1161470
122900,0,0,25,1162430
123000,0,0,25,1163390
123100,0,0,25,1164360
123200,0,0,25,1165340
123300,0,0,25,1166320
123400,0,0,25,1167300
123500,0,0,25,1168290
123600,0,0,25,1169280
123700,0,0,25,1170270
123800,0,0,25,1171280
123900,0,0,25,1172280
124000,0,0,25,1173290
124100,0,0,25,1174300
124200,0,0,25,1175320
124300,0,0,25,1176350
124400,0,0,24,1130280
124500,0,0,24,1131270
124600,0,0,24,1132270
124700,0,0,24,1133260
124800,0,0,24,1134270
124900,0,0,24,1135280
125000,0,0,24,1136290
125100,0,0,24,1137300
125200,0,0,24,1138320
125300,0,0,23,1091870
125400,0,0,23,1092860
125500,0,0,22,1046290
125600,0,0,22,1047240
125700,0,0,22,1048190
125800,0,0,22,1049150
125900,0,0,22,1050110
126000,0,0,22,1051080
126100,0,0,21,1004230
126200,0,0,21,1005160
126300,0,0,21,1006090
126400,0,0,21,1007020
126500,0,0,21,1007960
126600,0,0,21,1008900
126700,0,0,20,961762
126800,0,0,20,962667
126900,0,0,20,963574
127000,0,0,20,964485
127100,0,0,17,820589
127200,0,0,17,821369
127300,0,0,17,822151
127400,0,0,17,822936
127500,0,0,17,823724
127600,0,0,17,824515
127700,0,0,17,825309
127800,0,0,17,826105
127900,0,0,17,826904
128100,0,0,17,828510
128200,0,0,16,780534
128300,0,0,16,781296
128400,0,0,15,733182
128500,0,0,15,733901
128600,0,0,15,734623
128700,0,0,15,735347
128800,0,0,14,687002
128900,0,0,14,687682
129100,0,0,14,689049
129200,0,0,13,640468
129300,0,0,13,641108
129400,0,0,13,641749
129500,0,0,13,642393
129600,0,0,13,643039
129700,0,0,13,643686
129800,0,0,13,644336
129900,0,0,13,644987
130100,0,0,166,8252700
130200,0,0,166,8261090
130300,0,0,166,8269510
130400,0,0,165,8228090
130500,0,0,165,8236500
130600,0,0,165,8244940
130700,0,0,165,8253410
130800,0,0,165,8261900
130900,0,0,165,8270410
129950,86.4322,0,153,7583390
129899,172.864,0,153,7568100
129849,259.297,0,153,7552800
129799,345.729,0,153,7537500
129749,432.161,0,153,7522210
129698,518.593,0,153,7506910
129648,605.025,0,153,7491610
129598,691.458,0,153,7476320
129548,777.89,0,153,7461020
129497,864.322,0,153,7445720
129447,950.754,0,153,7430430
129397,1037.19,0,153,7415130
129347,1123.62,0,153,7399830
129296,1210.05,0,153,7384540
129246,1296.48,0,153,7369240
129196,1382.92,0,153,7353940
129146,1469.35,0,153,7338650
129095,1555.78,0,153,7323350
129045,1642.21,0,153,7308050
128995,1728.64,0,153,7292760
128945,1815.08,0,153,7277460
128894,1901.51,0,153,7262160
128844,1987.94,0,153,7246870
128794,2074.37,0,153,7231570
128744,2160.8,0,153,7216270
128693,2247.24,0,153,7200980
128643,2333.67,0,153,7185680
128593,2420.1,0,153,7170380
128543,2506.53,0,153,7155090
128492,2592.97,0,153,7139790
128442,2679.4,0,153,7124490
128392,2765.83,0,153,7109200
128342,2852.26,0,153,7093900
128291,2938.69,0,153,7078600
128241,3025.13,0,153,7063310
128191,3111.56,0,153,7048010
128141,3197.99,0,153,7032710
128090,3284.42,0,153,7017410
128040,3370.86,0,153,7002120
127990,3457.29,0,153,6986820
127940,3543.72,0,153,6971520
127889,3630.15,0,153,6956230
127839,3716.58,0,153,6940930
127789,3803.02,0,153,6925630
127739,3889.45,0,153,6910340
127688,3975.88,0,153,6895040
127638,4062.31,0,153,6879740
127588,4148.75,0,153,6864450
127538,4235.18,0,153,6849150
127487,4321.61,0,153,6833850
127437,4408.04,0,153,6818560
127387,4494.47,0,153,6803260
127337,4580.91,0,153,6787960
127286,4667.34,0,153,6772670
127236,4753.77,0,153,6757370
127186,4840.2,0,153,6742070
127136,4926.64,0,153,6726780
127085,5013.07,0,153,6711480
127035,5099.5,0,153,6696180
126985,5185.93,0,153,6680890
126935,5272.36,0,153,6665590
126884,5358.8,0,153,6650290
126834,5445.23,0,153,6635000
126784,5531.66,0,153,6619700
126734,5618.09,0,153,6604400
126683,5704.52,0,153,6589110
126633,5790.96,0,153,6573810
126583,5877.39,0,153,6558510
126533,5963.82,0,153,6543220
126482,6050.25,0,153,6527920
126432,6136.69,0,153,6512620
126382,6223.12,0,153,6497330
126332,6309.55,0,153,6482030
126281,6395.98,0,153,6466730
126231,6482.41,0,153,6451440
126181,6568.85,0,153,6436140
126131,6655.28,0,153,6420840
126080,6741.71,0,153,6405550
126030,6828.14,0,153,6390250
125980,6914.58,0,153,6374950
125930,7001.01,0,153,6359660
125879,7087.44,0,153,6344360
125829,7173.87,0,153,6329060
125779,7260.3,0,153,6313770
125729,7346.74,0,153,6298470
125678,7433.17,0,153,6283170
125628,7519.6,0,153,6267880
125578,7606.03,0,153,6252580
125528,7692.47,0,153,6237280
125477,7778.9,0,153,6221980
125427,7865.33,0,153,6206690
125377,7951.76,0,153,6191390
125327,8038.19,0,153,6176090
125276,8124.63,0,153,6160800
125226,8211.06,0,153,6145500
125176,8297.49,0,153,6130200
125126,8383.92,0,153,6114910
125075,8470.35,0,153,6099610
125025,8556.79,0,153,6084310
124975,8643.22,0,153,6069020
124925,8729.65,0,153,6053720
124874,8816.08,0,153,6038420
124824,8902.52,0,153,6023130
124774,8988.95,0,153,6007830
124724,9075.38,0,153,5992530
124673,9161.81,0,153,5977240
124623,9248.24,0,153,5961940
124573,9334.68,0,153,5946640
124523,9421.11,0,153,5931350
124472,9507.54,0,153,5916050
124422,9593.97,0,153,5900750
124372,9680.41,0,153,5885460
124322,9766.84,0,153,5870160
124271,9853.27,0,153,5854860
124221,9939.7,0,153,5839570
124171,10026.1,0,153,5824270
124121,10112.6,0,153,5808970
124070,10199,0,153,5793680
124020,10285.4,0,153,5778380
123970,10371.9,0,153,5763080
123920,10458.3,0,153,5747790
123869,10544.7,0,153,5732490
123819,10631.2,0,153,5717190
123769,10717.6,0,153,5701900
123719,10804,0,153,5686600
123668,10890.5,0,153,5671300
123618,10976.9,0,153,5656010
123568,11063.3,0,153,5640710
123518,11149.8,0,153,5625410
123467,11236.2,0,153,5610120
123417,11322.6,0,153,5594820
123367,11409,0,153,5579520
123317,11495.5,0,153,5564230
123266,11581.9,0,153,5548930
123216,11668.3,0,153,5533630
123166,11754.8,0,153,5518340
123116,11841.2,0,153,5503040
123065,11927.6,0,153,5487740
123015,12014.1,0,153,5472450
122965,12100.5,0,153,5457150
122915,12186.9,0,153,5441850
122864,12273.4,0,153,5426560
122814,12359.8,0,153,5411260
122764,12446.2,0,153,5395960
122714,12532.7,0,153,5380660
122663,12619.1,0,153,5365370
122613,12705.5,0,153,5350070
