100,0,0
200,0,0
300,4,0
400,4,0
500,4,0
600,6,0
700,7,0
800,8,0
900,9,0
1000,10,0
1100,13,0
1200,13,0
1300,13,0
1400,14,0
1500,14,0
1600,14,0
1700,14,0
1800,15,0
1900,16,0
2000,16,4
2100,16,4
2200,18,4
2300,18,6
2400,19,7
2500,21,8
2600,21,9
2700,21,10
2800,21,13
2900,21,13
3000,22,13
3100,23,14
3200,23,14
3300,23,14
3400,24,14
3500,24,15
3600,26,15
3700,27,15
3800,29,15
3900,30,17
4000,31,17
4100,31,19
4200,34,21
4300,36,21
4400,36,21
4500,37,21
4600,38,21
4700,39,22
4800,39,23
4900,40,23
5000,42,23
5100,42,24
5200,42,24
5300,43,26
5400,44,27
5500,45,29
5600,45,30
5700,46,31
5800,47,31
5900,47,34
6000,49,36
6100,49,36
6200,50,37
6300,54,38
6400,54,39
6500,55,39
6600,55,40
6700,55,42
6800,56,42
6900,57,42
7000,57,43
7100,58,43
7200,58,45
7300,59,45
7400,60,46
7500,62,47
7600,62,47
7700,64,49
7800,64,49
7900,65,50
8000,65,54
8100,65,54
8200,66,55
8300,67,55
8400,68,55
8500,69,56
8600,70,57
8700,71,57
8800,74,58
8900,75,58
9000,75,59
9100,76,60
9200,77,61
9300,78,62
9400,78,64
9500,80,64
9600,80,65
9700,80,65
9800,83,65
9900,84,66
10000,86,67
10100,87,68
10200,87,69
10300,87,70
10400,88,71
10500,91,74
10600,92,75
10700,93,75
10800,94,75
10900,94,76
11000,94,77
11100,95,77
11200,97,80
11300,98,80
11400,98,80
11500,99,83
11600,100,84
11700,100,85
11800,100,86
11900,100,86
12000,101,87
12100,103,88
12200,105,91
12300,109,92
12400,109,93
12500,109,94
12600,110,94
12700,110,94
12800,112,95
12900,113,97
13000,114,97
13100,114,97
13200,114,98
13300,115,100
13400,117,100
13500,118,100
13600,119,100
13700,121,101
13800,121,103
13900,122,104
14000,122,108
14100,124,108
14200,124,109
14300,127,110
14400,127,110
14500,128,112
14600,128,113
14700,131,114
14800,132,114
14900,132,114
15000,133,115
15100,135,116
15200,135,117
15300,135,118
15400,136,121
15500,138,121
15600,138,122
15700,138,122
15800,139,124
15900,140,124
16000,141,126
16100,142,126
16200,143,127
16300,144,128
16400,147,131
16500,147,132
16600,147,132
16700,148,133
16800,149,135
16900,149,135
17000,149,135
17100,151,136
17200,152,137
17300,153,137
17400,154,137
17500,157,139
17600,159,140
17700,159,141
17800,161,142
17900,162,143
18000,162,144
18100,162,145
18200,163,146
18300,165,146
18400,166,148
18500,169,149
18600,170,149
18700,170,149
18800,171,151
18900,172,152
19000,175,153
19100,175,154
