600000,0,0,0,0,0.477259,0,0.0425,0.188333,0.131,0,0,0,0,2.2122,0,0,0,0.1605,0.0793333,0,0,0,0,0,0,0,0,0.616583,0,0,0,0,0,0.199167,0.202,0.0393333,0.545833,0,0,0,0.455,0,0.284153,0.370167,0.99875,0,0,0.369583,0.0910833,0.25,0.05675,0.19375,0,0.9315,0,0.50825,0.562417,0,0,0,0.353222,0.9925,3.66667,0,0.215111,0,0,0,3.66667,0,0,0,0.175694,0,0,0,0,0,2.08333,0,1.16356,1.07083,0,1.69306,2.08333,4.16667,4.16667,1,1.08411,1.47917,2.04111,0,0.410556,0.0361111,0,0,0,0,0,0.809111,5.98278,5.47922,0,0.33,47.2183,0,0,0,24.0203,0,inf,0,0,17.1832,3.24133,3.77544,0,0,0,1.287,0,3.66667,2.75244,8.71689,inf,0,0,4.50633,5.56233,15.0126,0,inf,0,0,0,22.055,0.785889,14.014,0,7.348,0,2.36744,26.1122,2.49822,
600000,0,0,0,0,0.260583,0,0.285667,0.19925,0.120583,0,0,0,0,3.3281,0,0,0.000916667,0,0.189917,0,0,0,0,0,0,0,0,0.93425,0,0,0,0,0,0.278667,0.1755,0.1495,0.7955,0,0,0,0.209583,0,0.398083,0.184583,0.147917,0,0,0,0,0,0,0.0323333,0,0.275917,0,0.202417,0.118333,0.2365,0,0,1.39822,0.673333,3.66667,0,0,0,0,0,3.66667,0,0,0,1.33681,0,0,0,0,0,0,0,0,2.08333,0,1.11458,2.08333,4.16528,3.83333,1,1.08411,0,1.34933,0,0,0,0,0,0,0,0,0,13.2061,2.34789,0,0,48.3682,0,3.45522,0,18.6927,0,10.2251,0,0,18.5717,7.33333,11.9436,0,0,0,0,0,0,0,1.89322,56.8382,0,0,6.55233,13.1291,5.709,0,55.0208,0,0,0,21.7336,0,10.6297,0,7.821,0,inf,22.4669,1.55711,
600000,0,0,0,0,0.18375,0,0.241417,0,0.255917,0,0,0,0,3.15217,0,0,0.00425,0.0670833,0,0,0,0,0,0,0,0,0,0.71125,0,0,0,0,0,0.247667,0,0,0.689917,0,0,0,0.204333,0,0.648083,0.482667,0,0.07625,0,0.114167,0.0805833,0,0.0979167,0.65175,0,0.176917,0.138083,0.326833,0.609417,0,0,0,3.07267,0.958333,3.66667,0,1.78322,0,3.66667,0,1.07678,0,0,0,0,0,0,0,0.088,0,2.08333,0,0,2.08333,0,0.142361,2.08333,4.16528,0,0.201,0.953333,0,3.39656,0,0,0,0,0,0,0,0,0,4.80578,7.33333,0,0,49.8422,0,0,0,10.9193,0,6.16489,0,0,27.016,7.86867,7.33333,0,0,0,0,0,0,0,1.86144,45.8492,0,0,4.63589,7.43111,11.2237,0,33.6539,0,0,0,36.1802,0,8.12533,0,8.33922,0,1.86756,19.6704,11.7138,
600000,0,0,0,0,0.458667,0,0.159083,0,0.161,0,0,0,0,3.18583,0,0,0.00691667,0.217583,0.19925,0,0,0,0,0,0,0,0,0.495167,0,0.0179167,0,0,0,0.15275,0.363083,0.0205833,0.657833,0,0.190667,0,0.201583,0,0.10675,0.0981667,0.292,0,0,0.149083,0.163333,0,0,0.166833,0,0.700917,0,0.407333,0.9661,0.165667,0,0,2.35889,0,3.66667,0,0,0,0,0.917361,3.66667,0,0,1.45078,0,0,0,0,0,0,2.08333,0,0,2.08333,0,0.0833333,2.08264,4.16389,4.16667,1,1.11956,2.00694,3.66667,0,0,0,0,0,0,0,0,0.844556,9.95744,3.21933,1.452,0,53.6164,0,0,0,7.64256,0,11.693,0,0,25.1411,13.7781,6.28467,0,0,0,0,0,0,0,9.44778,21.6896,0,0,2.91133,7.62422,5.37778,0,25.6166,0,0,0,18.5521,2.55567,21.7788,0,10.9083,0,10.0051,24.4469,1.617,
900000,1.78842,0,0.512583,0.271667,2.38176,0.07,2.06183,0,inf,0.304917,0.27625,0,0,11.7019,0,0,0.576083,0.976917,1.97425,0,0,0,0,0,0,0,0,inf,0.049,0.937333,0.958417,0,0,0.75,0.425667,0.35754,0.899417,0,0.0297222,0,0.25,0,0.75,0.759083,0.283583,0,0,0.441667,0.686,0.46925,3.27275,1.26949,0,0.739056,0,1.64375,1.80475,0,0,1.05389,inf,2.5,3.66544,0,2.17678,0,0,0,3.66544,0,0,0,1.49444,0,0,0,0,0,2.08333,0,0,2.08333,0,2.08333,2.08333,4.16667,4.16528,1,3.66667,0.946528,3.66544,0,0,4.32083,0,2.15233,0,0,0,16.6051,33.3667,7.11944,7.33333,0,57.5312,0,2.72433,0,19.5262,0,13.8783,0,0,25.5493,23.3261,6.20369,0,1.14156,3.66667,3.62633,0,0,3.66667,inf,87.7947,0,0,8.09111,15.4257,25.4369,0,79.8172,0,0,3.66667,55.9616,1.96289,30.4883,0,54.7996,0,27.7799,59.3352,18.3333,
900000,1.36417,0.0828333,0.488833,0,inf,0.191167,inf,0.25,1.91133,0.0920833,0.109917,0,0,14.5358,0,0,1.28692,1.66433,1.59,0,0,0,0,0,0,0,0,2.93808,0,1.01717,0.50825,0,0,1.40231,0.678333,0.6605,1.33375,0.23575,0,0,1.09772,0,0.58775,1.07242,1.45042,0,0,0.631333,0.893222,0.326,inf,2.24748,0,1.61342,0.334167,inf,2.11239,0,1.32856,1.28889,6.48144,2.5,3.66422,0,3.66667,0,0,0,3.66544,0,0,0,2.08333,0,0,0,0,0,2.08333,0,3.66667,2.08333,0,2.08333,2.08333,4.16528,4.17291,1,3.66667,3.11111,3.66667,0,1.66667,8.15833,0,0,0,0,0,6.50467,11.8372,18.4458,0,3.66667,73.6951,3.46867,0.487667,0,21.3253,0,53.0396,0,0,27.4377,10.6761,12.4911,0,0,0,3.66667,0,2.09856,8.23656,18.7489,64.2036,0,0,8.86111,24.2086,22.5842,0,79.035,0,0,6.54378,inf,4.61267,61.2394,0,inf,0,23.1354,67.1134,inf,
900000,1.13333,0.0325833,0.382917,0.0431667,1.85658,0.179167,2.12467,0.73225,4.13458,0.46775,0.229417,0,0,11.6526,0,0,0.5405,0.474167,inf,0,0,0,0,0,0,0,0,4.64919,0.021,0.81475,0.62575,0,0,0.1265,0.176583,0,1.27442,0.300452,0,0,0.667583,0,1.15717,0.5,0.315917,0.3295,0,0,0.94175,0.737667,3.20133,1.87708,0,1.10217,0.135917,1.55925,2.16614,0.126583,0.033,0.511111,6.48144,2.5,3.66544,0,3.66667,0,0,1.71944,3.66544,0,0,0,2.08333,0,0,0,0,0,2.08333,0,0,1.01111,0,2.08333,2.08333,4.16667,4.16528,1,3.66667,4.16667,3.66544,0,1.54833,3.58889,0,0,0,0,0,2.69744,32.3076,19.8904,0,2.31489,70.5117,0,2.75367,0,37.9463,0,inf,0,0,36.399,12.7576,4.42689,0,0,0,3.66667,0,0,6.78822,10.4253,53.8465,0,0,16.0979,inf,22.7651,0,77.781,0,0,8.81589,52.5739,0,56.8272,0,24.0839,0,20.0102,63.4857,16.5452,
900000,1.86567,0,0.547333,0,inf,0.06875,1.64011,0.5,3.61382,0.472583,0.102457,0,0,inf,0,0,0.788,0.485833,1.19067,0,0,0,0,0,0,0,0,3.75075,0.03325,0.719417,0.343,0,0,0.562389,0.78375,0.5,1.42547,0,0,0,0.508667,0.118417,0.619083,0.502833,0.5075,0,0,0.379333,0.508667,0.42125,inf,2.2555,0,0.980639,0.552333,inf,1.85872,0.372083,3.21078,0.358889,5.04289,2.5,3.66544,0,0.587889,0,0,0,3.66544,0,0,0,2.08333,0,0,0,0,0,0.703665,0,0,2.08333,0,2.08333,2.08333,4.16667,4.16528,1,3.66667,2.48472,3.66667,0,1.32278,0.225,0.553333,0,0,1.52333,0,0,21.3644,8.12656,1.452,0,67.7783,1.10244,10.3449,0,22.2933,0,36.5204,0,0,16.1981,5.50978,20.7362,0,1.45933,0,0.0476667,0,0,2.82822,17.2529,64.4539,0,0,25.3181,37.3316,16.2177,0,87.989,0,0,0,57.9272,0,26.6567,0,21.7849,0,61.7894,65.2887,7.26,
900000,2.16592,0.118167,0.741333,0.158167,1.28342,0.51575,2.02163,0.184583,4.08292,0.287,0.192333,0,0,13.5154,0,0,0.75975,1.32233,0.59225,0,0,0,0,0,0,0,0,3.18622,0.012,0.658083,0.396833,0,0,0.56925,0,0.22075,1.53917,0.208833,0,0,0.414083,0.122833,0.75,0.766417,0.538083,0.32625,0,0.5,0.543833,0.0800833,3.879,2.47142,0,0.795,0.649667,1.58008,2.31842,0.2495,0,0.239444,7.33333,2.5,3.66544,0,3.66667,0,2.57644,0.0263889,3.66667,0,0,0,1.45556,0,0,0,3.66667,0,2.08333,0,0.0855556,2.08333,0,2.08333,2.08333,4.16667,0,1,3.66667,1.74444,3.66544,0,1.24667,5.78194,0,0,0,0,0,1.12689,inf,2.94922,2.14867,0,72.4057,0,5.34722,0,29.3712,0,20.2527,0,0,38.7664,18.7489,17.4732,0,6.48633,0,0,0,0,0,14.0898,85.3608,0,0,18.7244,9.58222,23.1611,0,72.1307,0,0,0.607444,70.0883,0,31.6238,0,32.6572,0,30.8367,54.0601,22.4339,
900000,1.55917,0.284667,0.786,0.248583,1.95433,0.257333,0.94025,0,2.24808,0.215,0.359917,0,0,15.4216,0,0,2.38567,1.629,0.869917,0,0,0,0,0,0,0,0,3.63375,0.0299167,0.89975,0.62275,0,0,0.67575,0.794417,0.57375,1.31058,0,0.565583,0,0.335833,0.0600833,0.416917,1.38033,0.612667,0,0,0.25,0.825167,0.0903333,3.85366,1.11642,0,1.72542,0,0.789,2.72676,0.681167,0,0.527778,7.33333,2.1275,3.66544,0,0,0,0,2.08333,3.66544,0,0,3.66667,0.522917,0,0,0,0,0,2.08333,0,0,2.08333,0,2.08333,2.08333,4.16667,4.16528,1,3.66667,2.12569,3.66422,0,0.612778,1.43056,0,3.22789,0,0,0,5.79211,19.2943,14.9062,3.66667,0,86.3867,0,2.76344,0,20.0872,0,36.6239,0,0,27.2103,16.4817,9.78756,0,0,0,0,0,0,3.10322,26.5491,69.4858,0,0,10.3449,18.0046,15.059,0,83.1783,0,0,3.31711,43.4488,5.16511,64.438,0,37.1145,0,31.3256,56.5253,6.43622,
1200000,5.36422,2.55992,1.22583,0.343167,5.84552,0.549167,3.99478,0.883556,7.50472,inf,0.861417,0,0.966417,26.306,0,0.31725,4.04486,7.24731,3.98013,0.841194,0.107833,0,0,0,0,0,0,10.3835,0.479594,4.56225,2.95383,0,0,2.92372,inf,1.33983,1.93642,1.01892,0,0.3695,1.9345,0.531167,2.04347,1.61008,1.62875,0.242167,0.0328946,0.855583,2.55083,0.975972,13.669,5.5178,0,2.70964,0.5,4.07475,5.24803,0.566084,3.66667,1.66667,7.33089,2.5,3.66544,0,3.66544,0,0,1.14931,3.66667,0,0,0.235889,2.08333,3.08611,0,0,0,0,2.08264,0,0.697889,2.08333,0,2.08333,2.08264,4.16389,4.16528,1,3.66544,4.16667,3.66544,0,1.66667,12.4958,0.528333,0.706444,0,0,0,5.93878,23.2173,21.2288,0,2.61678,66.1454,3.43444,25.2664,0,12.7478,0,59.4845,2.86244,0,39.1392,16.6259,19.6362,0,6.68678,0,0.625778,0,0,7.51056,36.9527,71.9571,0,0,7.22456,23.9372,20.3806,0,87.9731,0,0,6.39711,inf,5.88989,inf,0,55.671,4.18733,41.2732,68.7402,inf,
1200000,7.20883,2.3125,inf,2.14542,5.18909,0.834917,inf,1.13122,7.77683,9.65725,1.96508,0,0.78175,22.3269,0,0.13325,3.5011,5.02792,5.04908,0.5845,0,0,0,0,0,0,0,9.36564,1.773,3.0352,3.07475,0,0,1.15547,0.980667,1.17192,1.60333,0.1185,0.684833,0.15,0.87575,0.0861667,1.52583,1.17967,0.5,0.21125,0.361056,0.717667,inf,1.12506,12.4756,inf,0,1.66714,0.29875,3.79819,4.41142,0.712722,3.608,1.66667,7.33333,2.5,3.66544,0,3.66544,0,0,1.72222,3.66667,0,0,0,2.08333,0,0,0,0,0,2.08264,0,0,2.08333,0,2.08333,2.08264,4.16528,4.16389,1,3.66544,2.66458,3.66667,0,1.17722,12.4778,0.171111,3.66667,0,0,0,16.4646,31.1887,8.68144,1.23078,4.36333,68.6317,4.444,39.5694,0,inf,0,16.9327,0.216333,0,24.0484,10.3058,19.8501,0,8.14611,1.39822,5.87033,0,0,1.78933,66.4376,87.9817,0,0,19.7022,19.6289,inf,0,84.7403,0,0,2.93211,66.7737,3.71922,75.5529,0,56.1758,1.14644,56.7221,88.0048,8.602,
1200000,4.79017,0.99125,1.25408,1.42429,6.00997,0.618167,5.65878,2.62422,inf,inf,1.78408,0,0.730667,23.8756,0,0.505917,2.39822,5.23297,inf,0.841123,0,0,0,0,0,0,0,10.3557,0.58075,4.63111,2.784,0,0,1.31019,0.632083,0.328694,1.67383,0.5885,0.197833,0.642,1.59675,0.21475,2.61097,0.994334,1.26458,0.850722,0.05875,0.0409167,inf,1.99097,11.2411,6.61031,0,1.85897,0.25,4.03697,4.8035,1.51081,3.66667,1.66667,7.33089,2.5,3.66544,0,3.66544,0,0,2.08333,3.66667,0,0,0,2.08333,0.325111,0,0,0,0,2.08264,0,0,2.08333,0,2.08333,2.08264,4.16528,4.16667,1,3.66544,4.16667,3.66667,0,1.66667,8.74444,0,0.529222,0,0,0,3.66667,42.801,10.1726,3.28533,3.66667,74.712,5.22867,47.5848,0,66.0452,0,59.565,2.66811,0,inf,24.2367,11.3532,0,5.42911,0,0.663667,0,0,6.35556,23.3799,82.6051,0,0,15.5919,27.5269,29.6791,0,87.9731,0,0,1.001,72.5108,0,84.3517,0,46.7427,0,34.6769,inf,16.5171,
1200000,7.35791,1.17075,1.91942,0.919333,6.61575,0.84525,5.60208,0.750306,8.41092,9.94223,0.58525,0,0.503333,25.8006,0.00241667,0.274333,2.81942,4.40723,inf,0.80475,0.1095,0,0,0,0,0,0,11.837,1.16892,3.62871,1.84,0,0,1.49435,1.54592,inf,1.82508,0.2435,0.198417,0.0494167,1.473,1.44092,1.66042,0.980917,0.75,0.582,0.249583,0.560806,3.32772,1.12933,13.519,inf,0,inf,1.17842,3.01103,inf,1.52217,3.66422,1.66667,7.33211,2.5,3.66667,0,3.66667,0,0,1.13194,3.66667,0,0,0.666111,2.08333,0,0,0,0,0,2.08333,0,2.12789,2.08264,0,2.08333,2.08264,4.16389,4.16667,1,3.66544,4.16667,3.66422,0,1.66667,8.00972,1.66667,0,2.26944,1.66667,0,0,23.7455,11.6478,5.16389,0,50.7406,3.66667,64.296,2.90156,43.4268,0,52.6837,0,0,24.6388,16.544,24.6926,0,10.0797,0,4.13722,0,0,7.33333,41.4859,80.9869,0,0,22.1626,39.2614,25.1044,0,87.9768,0,0,2.52144,79.2347,0,63.1456,0,33.4339,0,inf,87.6871,13.6728,
1200000,5.74692,inf,2.14092,0.640083,4.57642,1.208,7.16894,1.44842,8.40108,8.81042,1.37717,0,1.055,23.1587,0.00241667,0.0444167,3.95533,6.09751,3.86633,0.429167,0.109417,0,0,0,0,0,0,10.3122,1.184,4.10617,1.32692,0,0,1.47303,0.778583,0.804722,2.09289,0.534583,0.412861,0.20025,0.823083,0.871417,1.91789,1.38889,1.29092,0.666667,0,0.658139,2.25897,1.302,inf,7.18031,0,1.23767,1,inf,4.83758,0.682417,2.068,1.66667,7.33089,2.5,3.66667,0,2.73289,0,3.66667,2.08333,3.66544,0,0,0,2.08333,0.195556,0,0,1.76244,0,2.08264,0,3.66667,2.08333,0,2.08333,2.08264,4.16528,0,1,3.66544,4.16667,3.66667,0,1.66667,11.9333,0.158333,0,0,0,0,4.96711,inf,5.62711,7.33333,0,65.0271,0,64.251,2.98833,inf,0,37.6579,1.67567,0,57.9101,23.3631,33.1885,0,11.1809,3.34522,0,0,0,0,36.4772,75.4209,0,0,17.0366,19.3527,31.3231,0,87.4928,0,0,3.66667,78.8896,0.963111,56.4972,0,44.9533,0,69.1924,87.9954,15.972,
1500000,14.621,inf,6.36239,3.95339,16.8381,1.98875,9.38337,4.23311,14.0339,inf,4.49633,0.250667,inf,inf,0.591333,0.5,7.93836,inf,inf,12.4346,0.22875,0,0,0,0,0,0,inf,inf,6.67761,5.66028,0,0,2.85558,2.33944,3.175,inf,0.25,0.946111,0.811417,1.96633,0.918806,2.71164,2.43733,0.793917,0.570083,0.5,1.13381,inf,1.99819,22.8223,9.18425,0,2.45486,1.18983,8.54578,inf,1.75475,3.66544,1.66667,7.33089,2.49917,3.66667,0,3.66667,0,0.510889,2.08333,inf,0,0,3.84393,2.08333,0,0,0,2.30389,0,2.08333,0,0,2.08264,0,2.08264,2.08333,4.16389,4.16667,1,3.66667,4.16667,3.66544,0,1.66667,12.4972,1.66667,0.0598889,0,0,0,5.70167,28.3286,8.10822,0,6.86644,inf,9.45756,85.3771,0,68.3662,0,27.2812,3.66667,0,27.0808,2.44933,20.8841,0,17.7638,0,5.76156,0,0,0,87.0919,87.9829,0,0,20.7142,24.794,28.6684,0,87.9707,0,0,6.42522,69.1619,7.84544,87.9817,0,58.5946,20.2644,67.9923,87.9803,28.6,
1500000,12.9303,7.4435,3.62635,2.04425,inf,1.29375,9.70019,2.80817,16.9471,31.3623,2.84022,0.551583,8.40075,inf,0.50775,0.958083,9.09079,inf,inf,inf,0.590083,0,0,0,0,0,0,21.0333,3.93867,8.16628,5.90319,0,0,3.26917,4.662,3.08133,2.83492,1,0.214167,0.76775,2.62069,1.83664,3.90397,2.58481,2.02817,0.5,0.707417,1.99283,4.41833,2.10289,24.6374,9.85774,0,4.18217,0.8045,7.3709,7.80127,1.78617,3.66544,1.66667,7.33333,2.49917,3.66667,0,3.66667,0,2.12056,2.08333,3.66544,0,0,3.66667,2.08264,2.49089,0,0,0.718667,0,2.08333,0,0,1.62639,0,2.08264,2.08333,4.16667,4.16667,1,3.66667,4.16597,3.66667,2.28189,1.66667,12.4986,1.66667,3.66667,0,0,0,3.66667,28.281,8.39422,5.28367,0,63.9662,0,79.6926,2.35889,32.7421,0,34.7967,9.59078,0,42.8117,11.4486,22.2701,0,21.6174,3.43811,0,0,0,1.64267,79.0802,75.6519,0,0,19.1363,5.86422,26.4452,0,87.9731,0,0,1.08778,77.55,11.198,81.9769,0,45.364,7.08889,67.5107,81.1727,49.3814,
1200000,6.36733,2.26708,1.93725,1.36933,4.61867,0.870333,4.66558,0.731722,5.7745,8.69717,1.4795,0,0.512833,26.6522,0.00241667,0,6.30422,7.15066,4.11733,0.577583,0.0945833,0,0,0,0,0,0,10.6385,1.11792,4.2655,3.48425,0,0,1.42275,2.17033,1.25,2.03681,0.1185,2.03825,0.134167,0.675167,0.581,2.07072,2.5,1.40833,0.062,0,0.25,2.69797,1.33924,inf,4.30875,0,2.87564,0,2.94703,4.71344,1.68642,2.86856,1.66667,7.33089,2.5,3.66544,0,1.15011,0,0,2.08333,3.66667,0,0,4.96833,2.08333,0,0,0,0,0,2.08264,0,0,2.08333,1.83333,2.08333,2.08264,4.16528,4.16528,1,3.66544,4.16667,3.66544,0,1.66667,11.6681,0,3.23889,0,0,0,8.01778,27.5636,11.825,1.573,0,inf,1.76611,46.9064,0,35.8453,0,43.2141,0.470556,0,31.8487,14.311,15.8363,0,7.57411,4.89133,0,0,0,11.1271,55.0403,87.9792,0,0,16.5257,27.5428,25.6557,0,87.967,0,0,4.76056,63.9051,7.33333,82.3741,0,53.0811,1.16722,39.721,82.3851,18.9701,
1500000,9.92813,4.49664,5.05672,3.30906,inf,2.14839,inf,4.76633,14.0179,inf,4.04325,0.270833,inf,35.8855,0.774583,1.62917,inf,inf,9.84128,17.7862,0.5795,0,0,0,0,0,0,17.9371,3.24354,inf,4.74,0,0,2.75586,2.00656,1.02547,2.429,0.83825,0.899083,1.44536,2.86206,0.990583,3.87067,inf,1.90317,1.32903,0.516238,1.57502,5.14942,3.8955,21.5555,10.6406,0,2.66856,0.481917,7.82864,8.03353,3.17206,3.66422,1.66667,7.33211,2.49917,3.66667,0,3.66544,0,0,2.08194,3.66544,0,0,0.606222,2.08264,3.66667,0,0,0.796889,0,2.08333,0,3.26211,2.08333,0,2.08264,2.08333,4.16389,4.16528,1,3.66544,4.16458,inf,0,1.66667,12.3264,1.05111,3.66667,0,0,0,0.257889,48.7373,2.97244,3.41122,0.055,52.283,5.85444,87.6028,0,64.7326,0,64.2486,7.33333,1.56811,56.3933,29.6853,15.1189,0,15.9378,3.56522,6.26144,0,0,7.33333,inf,84.2844,0,0,27.0685,16.1517,36.0837,0,87.9687,0,0,2.73533,87.8118,5.99867,79.3348,0,54.5551,0.564667,60.432,87.23,inf,
1800000,21.2133,13.5089,12.0225,4.83186,inf,3.17631,16.6933,5.67697,24.092,inf,6.65628,inf,20.808,54.6867,4.87958,3.11397,15.626,inf,inf,46.4528,1.82442,0,0,0,0,0,0,32.3308,9.275,13.4444,inf,0,0,4.59365,6.15106,3.74408,4.16556,inf,1.12431,1.4455,3.63342,2.70311,5.95603,5.0226,3.00117,1.22489,1.36105,2.93792,6.11161,3.24189,34.8176,16.5475,0,5.50328,2.24252,inf,11.4778,3.45639,3.66422,1.66611,7.33089,2.5,3.66544,0,3.66422,0,3.45522,2.08333,3.66544,0,0.678889,2.90278,2.08333,0,2.16667,1.51311,3.66667,0,2.08333,0,0,2.01319,0,2.08333,2.08333,4.16528,4.16528,1,3.66544,4.16597,3.66544,3.30244,1.66611,12.4972,1.66667,1.20511,0,0,0,7.59122,19.9137,0,inf,0,81.4689,0,87.9768,3.66667,55.6661,0,31.0047,8.62644,0,33.4424,13.8542,26.5564,0,24.1157,3.27067,0,inf,0,0,inf,73.7196,0,0,22.6869,23.5424,24.4921,0,87.9886,0,0,3.66667,87.9841,21.351,79.332,5.357,62.3469,5.71756,87.6075,87.9785,42.0004,
1500000,10.9929,7.55142,6.64292,2.28811,inf,1.34592,12.0497,3.73306,inf,inf,3.48881,0.321833,9.56408,37.6061,0.73475,0.46275,8.59078,20.3704,10.168,16.5251,1.07208,0,0,0,0,0,0,19.4943,3.80942,9.07378,2.96017,0,0,3.11247,2.50806,1.44311,3.37667,1.0425,1.00692,0.800792,1.877,1.41736,3.59994,2.31908,1.78675,1.20775,0.4495,0.785528,4.00442,1.98394,19.8936,11.671,0,1.94983,1.1975,8.55016,6.67539,0.877333,3.66667,1.66667,7.33333,2.49917,3.66544,0,3.66544,0,2.27456,2.08333,3.66667,0,0,3.39656,2.08333,3.66667,1.40972,0,0,0,2.08333,0,2.85756,2.08264,0,2.08264,2.08333,4.16667,3.83472,1,3.66667,4.16667,3.66544,0,1.66667,12.4972,1.66667,0,0,0,0,5.74933,inf,7.92122,3.69478,0,67.8957,5.66011,87.9817,3.17289,inf,0,47.1142,3.66667,0,inf,15.8681,30.8903,0,13.1768,3.047,0.851889,0,0,3.57744,67.4813,72.0488,0,0,inf,28.4717,inf,0,87.9742,0,0,3.795,87.5857,7.33333,inf,1.55711,32.8937,0,inf,87.967,25.1154,
1500000,15.5567,4.03583,4.97267,3.84783,inf,1.96067,10.4564,3.28683,inf,inf,2.21819,0.40875,8.08708,41.7587,0.476583,1.40233,6.10547,inf,inf,17.1145,1.18033,0,0,0,0,0,0,20.7974,4.56575,7.57556,4.62164,0,0,2.74117,2.46425,1.94033,2.68767,0.611667,0.69575,0.410667,2.22717,2.443,2.70458,1.85192,1.17717,1.17081,0.580583,1.64719,5.40794,2.11861,inf,8.70072,0,2.8865,2.39667,5.67996,6.1845,3.25175,3.66667,1.66667,7.33211,2.49917,3.66544,0,3.66544,0,3.02378,2.08333,3.66544,0,1.03944,3.66667,2.08264,2.28067,0,0,0.327556,0,2.08333,0,3.41489,2.08333,0,2.08264,2.08333,4.16667,4.16528,1,3.66667,4.16667,3.66667,0,1.66667,12.4958,1.66667,0.755333,3.27222,1.66667,0,6.18567,31.7986,7.99822,4.87056,1.078,74.2488,6.52056,87.9817,5.06611,64.4867,0,51.3786,2.88689,0,30.9173,16.1932,26.7166,0,17.6953,0,6.35433,0,0,4.75444,70.0211,87.8533,2.08144,0,15.4354,39.1514,33.1943,0,inf,0,0,5.16022,87.9246,0.800556,85.6203,3.21811,46.8893,0,inf,inf,17.6684,
1800000,24.1201,13.2073,14.1799,6.34997,inf,4.14281,inf,7.593,21.5933,inf,9.30828,4.97586,20.705,50.9095,4.0395,1.52922,12.1351,inf,23.458,36.7674,1.59133,0,0,0,0,0,0,28.4786,inf,11.5211,9.72556,0,0,5.46192,3.52133,5.4556,4.19481,1.20985,1.44125,inf,3.12042,1.79639,3.11508,4.83304,1.69117,1.68283,0.78575,2.84375,8.54858,3.43075,30.3874,12.9138,0,3.28531,inf,12.4025,10.0711,2.73069,3.66667,1.66667,7.32967,2.5,3.66544,0,3.66422,0,3.66667,2.08333,3.66667,0,0,7.33333,2.08264,0,0,0.495,3.66667,0,2.08333,0,0,2.08333,0,2.08333,2.08333,4.16667,4.16528,1,3.66544,4.16597,3.66667,0,1.66667,12.4958,1.66667,0,0,0,0,7.11578,29.722,5.25067,0.444889,3.02378,87.9804,3.12156,87.9862,0.172333,57.2098,0,44.7627,1.67689,0,38.6283,inf,20.7998,0,16.4976,0.411889,1.56078,0,1.87978,2.10956,86.2974,87.9829,0,0,16.4719,27.384,28.8921,0,87.9827,0,0,4.07367,83.4484,20.4136,82.2592,0.0207778,60.1321,15.1666,81.4293,inf,35.6669,
1800000,18.5842,10.591,inf,6.6675,inf,5.15908,19.6456,inf,21.3282,inf,8.65582,4.69583,19.7743,50.3601,4.2926,2.94039,inf,42.0182,17.718,inf,2.462,0,0,0,0,0,0,28.8389,7.58303,13.2271,8.18797,0,0,3.51875,4.10639,inf,3.14942,1.3205,2.14325,1.79958,3.72508,1.58303,4.96964,5.12128,2.1025,2.47836,1.54725,3.73889,inf,4.95775,29.611,15.5959,0,3.701,1.07,11.2419,11.0154,6.01656,3.66667,1.66667,7.34015,2.5,3.66422,0,3.66667,0,0,2.08333,3.66667,0,0,3.66667,2.08333,3.66544,0,0.157667,3.66667,0,2.08333,0,2.28922,2.08194,0,2.08333,2.08333,4.16667,4.16667,1,3.66667,4.16667,3.66667,2.39433,1.66611,12.4972,1.66667,3.66544,0,0,0,5.62833,40.1036,7.15489,0,0,52.7474,0.616,87.9829,0,41.448,0,70.3743,3.49678,3.66667,47.9944,11.9949,25.4357,0,15.2118,2.50311,7.76844,0,0,2.85267,70.8678,87.9841,0.635556,0,38.2934,25.0898,33.9729,0,inf,0,0,3.66667,87.9768,23.2454,56.6036,8.96256,43.9279,23.056,85.844,87.978,27.4658,
2100000,inf,20.5636,inf,8.61692,inf,6.88622,inf,8.45731,33.2276,inf,11.9373,inf,37.0533,inf,11.774,inf,25.9618,66.4982,31.4266,inf,5.62462,0,0,0,0,0,0,42.2618,14.8079,18.5343,14.9883,0,0,6.70647,7.63269,4.7325,4.95575,2.764,2.0405,2.194,5.19067,4.39872,8.217,7.28645,4.43683,2.029,2.76232,4.84628,inf,5.34636,45.3753,21.7351,0,7.80542,2.951,inf,14.5283,6.60864,3.66667,1.66667,7.33333,2.49917,3.66667,0,3.66544,0,0,2.08194,3.66667,0,1.66667,0,2.08333,2.26233,3.325,3.66667,3.66422,0,2.08264,0,1.10856,2.08333,1.02178,2.08333,2.08333,4.16667,4.16389,1,3.66667,4.16667,3.66544,0,1.66667,12.4958,1.66667,3.03967,0,0,0,10.2349,30.2414,6.29811,6.127,2.82211,86.4319,0,87.9853,3.377,60.6418,0,32.6077,11.1833,0,33.5854,19.8611,33.1626,0,11.9546,4.23867,0.931333,3.66667,0,2.31611,85.5873,86.977,0,0,32.987,43.274,28.8884,0,87.978,0,0,11.2481,88.0825,24.3846,inf,6.41544,inf,14.6667,88.3395,87.9792,35.4713,
