0, 86400000, 009743, 008777, 2.82665, 20, 0
0, 86400000, 009743, 008878, 2.92681, 20, 0
0, 86400000, 009743, 009161, 6.02458, 20, 0
0, 86400000, 009743, 009760, 6.33916, 20, 0
0, 86400000, 009743, 009761, 4.50216, 20, 0
0, 86400000, 009743, 009823, 2.13518, 20, 0
0, 86400000, 009743, 009970, 6.56613, 20, 0
0, 86400000, 009743, 010305, 3.17879, 20, 0
0, 86400000, 009743, 011363, 1.23647, 20, 0
0, 86400000, 009743, 011367, 7.12663, 20, 0
0, 86400000, 009743, 020006, 1.58431, 20, 0
0, 86400000, 009743, 020011, 1.65031, 20, 0
0, 86400000, 009743, 020012, 1.3266, 20, 0
0, 86400000, 009743, 020014, 1.4575, 20, 0
0, 86400000, 009743, 020019, 4.34467, 20, 0
0, 86400000, 009743, 020105, 8.31193, 20, 0
0, 86400000, 009743, 020139, 4.07458, 20, 0

0, 86400000, 009760, 008777, 24.9472, 20, 0
0, 86400000, 009760, 008878, 25.8311, 20, 0
0, 86400000, 009760, 009161, 53.171, 20, 0
0, 86400000, 009760, 009743, 55.5287, 20, 0
0, 86400000, 009760, 009761, 39.7346, 20, 0
0, 86400000, 009760, 009823, 18.8445, 20, 0
0, 86400000, 009760, 009970, 57.9506, 20, 0
0, 86400000, 009760, 010305, 28.055, 20, 0
0, 86400000, 009760, 011100, 4.5697, 20, 0
0, 86400000, 009760, 011101, 3.28749, 20, 0
0, 86400000, 009760, 011102, 3.83909, 20, 0
0, 86400000, 009760, 011341, 4.85063, 20, 0
0, 86400000, 009760, 011363, 10.9127, 20, 0
0, 86400000, 009760, 011367, 62.8974, 20, 0
0, 86400000, 009760, 020006, 13.9826, 20, 0
0, 86400000, 009760, 020011, 14.5651, 20, 0
0, 86400000, 009760, 020012, 11.7082, 20, 0
0, 86400000, 009760, 020014, 12.8635, 20, 0
0, 86400000, 009760, 020019, 38.3447, 20, 0
0, 86400000, 009760, 020105, 73.3585, 20, 0
0, 86400000, 009760, 020110, 4.23997, 20, 0
0, 86400000, 009760, 020111, 4.24912, 20, 0
0, 86400000, 009760, 020124, 4.96942, 20, 0
0, 86400000, 009760, 020139, 35.961, 20, 0

0, 86400000, 009761, 008777, 2.25614, 20, 0
0, 86400000, 009761, 008878, 2.33607, 20, 0
0, 86400000, 009761, 009161, 4.80861, 20, 0
0, 86400000, 009761, 009743, 5.02182, 20, 0
0, 86400000, 009761, 009760, 5.0597, 20, 0
0, 86400000, 009761, 009823, 1.70423, 20, 0
0, 86400000, 009761, 009970, 5.24086, 20, 0
0, 86400000, 009761, 010305, 2.5372, 20, 0
0, 86400000, 009761, 011367, 5.68822, 20, 0
0, 86400000, 009761, 020006, 1.26454, 20, 0
0, 86400000, 009761, 020011, 1.31722, 20, 0
0, 86400000, 009761, 020012, 1.05885, 20, 0
0, 86400000, 009761, 020014, 1.16333, 20, 0
0, 86400000, 009761, 020019, 3.46776, 20, 0
0, 86400000, 009761, 020105, 6.63429, 20, 0
0, 86400000, 009761, 020139, 3.25219, 20, 0

0, 86400000, 011100, 008777, 8.97103, 20, 0
0, 86400000, 011100, 008878, 9.28889, 20, 0
0, 86400000, 011100, 009161, 19.1204, 20, 0
0, 86400000, 011100, 009743, 19.9682, 20, 0
0, 86400000, 011100, 009760, 20.1188, 20, 0
0, 86400000, 011100, 009761, 14.2886, 20, 0
0, 86400000, 011100, 009823, 6.7765, 20, 0
0, 86400000, 011100, 009970, 20.8391, 20, 0
0, 86400000, 011100, 010305, 10.0886, 20, 0
0, 86400000, 011100, 011101, 1.18218, 20, 0
0, 86400000, 011100, 011102, 1.38054, 20, 0
0, 86400000, 011100, 011341, 1.74429, 20, 0
0, 86400000, 011100, 011363, 3.92423, 20, 0
0, 86400000, 011100, 011367, 22.618, 20, 0
0, 86400000, 011100, 020006, 5.02817, 20, 0
0, 86400000, 011100, 020011, 5.23763, 20, 0
0, 86400000, 011100, 020012, 4.21027, 20, 0
0, 86400000, 011100, 020014, 4.62572, 20, 0
0, 86400000, 011100, 020019, 13.7888, 20, 0
0, 86400000, 011100, 020105, 26.3798, 20, 0
0, 86400000, 011100, 020110, 1.5247, 20, 0
0, 86400000, 011100, 020111, 1.52799, 20, 0
0, 86400000, 011100, 020124, 1.78701, 20, 0
0, 86400000, 011100, 020139, 12.9316, 20, 0

0, 86400000, 011105, 008777, 1.11928, 20, 0
0, 86400000, 011105, 008878, 1.15894, 20, 0
0, 86400000, 011105, 009161, 2.38558, 20, 0
0, 86400000, 011105, 009743, 2.49136, 20, 0
0, 86400000, 011105, 009760, 2.51014, 20, 0
0, 86400000, 011105, 009761, 1.78274, 20, 0
0, 86400000, 011105, 009970, 2.60002, 20, 0
0, 86400000, 011105, 010305, 1.25872, 20, 0
0, 86400000, 011105, 011367, 2.82196, 20, 0
0, 86400000, 011105, 020019, 1.72038, 20, 0
0, 86400000, 011105, 020105, 3.29131, 20, 0
0, 86400000, 011105, 020139, 1.61343, 20, 0

0, 86400000, 011367, 008777, 3.21564, 20, 0
0, 86400000, 011367, 008878, 3.32958, 20, 0
0, 86400000, 011367, 009161, 6.85365, 20, 0
0, 86400000, 011367, 009743, 7.15754, 20, 0
0, 86400000, 011367, 009760, 7.21152, 20, 0
0, 86400000, 011367, 009761, 5.12172, 20, 0
0, 86400000, 011367, 009823, 2.42902, 20, 0
0, 86400000, 011367, 009970, 7.46973, 20, 0
0, 86400000, 011367, 010305, 3.61624, 20, 0
0, 86400000, 011367, 011363, 1.40663, 20, 0
0, 86400000, 011367, 020006, 1.80234, 20, 0
0, 86400000, 011367, 020011, 1.87741, 20, 0
0, 86400000, 011367, 020012, 1.50916, 20, 0
0, 86400000, 011367, 020014, 1.65808, 20, 0
0, 86400000, 011367, 020019, 4.94255, 20, 0
0, 86400000, 011367, 020105, 9.45577, 20, 0
0, 86400000, 011367, 020139, 4.63531, 20, 0

0, 86400000, 020006, 008777, 5.65513, 20, 0
0, 86400000, 020006, 008878, 5.8555, 20, 0
0, 86400000, 020006, 009161, 12.053, 20, 0
0, 86400000, 020006, 009743, 12.5875, 20, 0
0, 86400000, 020006, 009760, 12.6824, 20, 0
0, 86400000, 020006, 009761, 9.00722, 20, 0
0, 86400000, 020006, 009823, 4.27175, 20, 0
0, 86400000, 020006, 009970, 13.1365, 20, 0
0, 86400000, 020006, 010305, 6.35963, 20, 0
0, 86400000, 020006, 011100, 1.03588, 20, 0
0, 86400000, 020006, 011341, 1.09956, 20, 0
0, 86400000, 020006, 011363, 2.47374, 20, 0
0, 86400000, 020006, 011367, 14.2578, 20, 0
0, 86400000, 020006, 020011, 3.30168, 20, 0
0, 86400000, 020006, 020012, 2.65406, 20, 0
0, 86400000, 020006, 020014, 2.91595, 20, 0
0, 86400000, 020006, 020019, 8.69213, 20, 0
0, 86400000, 020006, 020105, 16.6292, 20, 0
0, 86400000, 020006, 020124, 1.12649, 20, 0
0, 86400000, 020006, 020139, 8.15179, 20, 0

0, 86400000, 020019, 008777, 16.9615, 20, 0
0, 86400000, 020019, 008878, 17.5625, 20, 0
0, 86400000, 020019, 009161, 36.1508, 20, 0
0, 86400000, 020019, 009743, 37.7537, 20, 0
0, 86400000, 020019, 009760, 38.0385, 20, 0
0, 86400000, 020019, 009761, 27.0154, 20, 0
0, 86400000, 020019, 009823, 12.8123, 20, 0
0, 86400000, 020019, 009970, 39.4004, 20, 0
0, 86400000, 020019, 010305, 19.0745, 20, 0
0, 86400000, 020019, 011100, 3.10692, 20, 0
0, 86400000, 020019, 011101, 2.23515, 20, 0
0, 86400000, 020019, 011102, 2.61018, 20, 0
0, 86400000, 020019, 011341, 3.29793, 20, 0
0, 86400000, 020019, 011363, 7.41952, 20, 0
0, 86400000, 020019, 011367, 42.7637, 20, 0
0, 86400000, 020019, 020006, 9.50674, 20, 0
0, 86400000, 020019, 020011, 9.90276, 20, 0
0, 86400000, 020019, 020012, 7.96034, 20, 0
0, 86400000, 020019, 020014, 8.74583, 20, 0
0, 86400000, 020019, 020105, 49.8762, 20, 0
0, 86400000, 020019, 020110, 2.88274, 20, 0
0, 86400000, 020019, 020111, 2.88896, 20, 0
0, 86400000, 020019, 020124, 3.37869, 20, 0
0, 86400000, 020019, 020139, 24.4498, 20, 0

0, 86400000, 020124, 008777, 1.26995, 20, 0
0, 86400000, 020124, 008878, 1.31494, 20, 0
0, 86400000, 020124, 009161, 2.7067, 20, 0
0, 86400000, 020124, 009743, 2.82672, 20, 0
0, 86400000, 020124, 009760, 2.84803, 20, 0
0, 86400000, 020124, 009761, 2.02271, 20, 0
0, 86400000, 020124, 009970, 2.95001, 20, 0
0, 86400000, 020124, 010305, 1.42816, 20, 0
0, 86400000, 020124, 011367, 3.20182, 20, 0
0, 86400000, 020124, 020019, 1.95195, 20, 0
0, 86400000, 020124, 020105, 3.73435, 20, 0
0, 86400000, 020124, 020139, 1.83061, 20, 0

#以下外周道路が正常に機能しているかどうかを調べるための適当なOD
0, 86400000, 008777, 000232, 30.0000, 20, 0
0, 86400000, 008777, 003040, 30.0000, 20, 0
0, 86400000, 008777, 006000, 30.0000, 20, 0
0, 86400000, 008777, 004000, 30.0000, 20, 0
0, 86400000, 008777, 005000, 30.0000, 20, 0
0, 86400000, 008878, 004000, 30.0000, 20, 0
0, 86400000, 003040, 004000, 30.0000, 20, 0
0, 86400000, 003030, 003040, 30.0000, 20, 0
0, 86400000, 006000, 010305, 30.0000, 20, 0

