900000,900001,0.0,20
900001,900000,0.0,20
900001,900002,0.0,20
900002,900001,0.0,20
900003,900004,0.0,20
900004,900003,0.0,20
900004,900005,0.0,20
900005,900004,0.0,20
900006,900007,0.0,20
900007,900006,0.0,20
900007,900008,0.0,20
900008,900007,0.0,20
900009,900010,0.0,20
900010,900009,0.0,20
900010,900011,0.0,20
900011,900010,0.0,20
900012,900014,0.0,20
900014,900012,0.0,20
900013,900014,0.0,20
900014,900013,0.0,20
900015,900016,0.0,20
900016,900015,0.0,20
900016,900017,0.0,20
900017,900016,0.0,20
900018,900019,0.0,20
900019,900018,0.0,20
900019,900020,0.0,20
900020,900019,0.0,20
900021,900022,0.0,20
900022,900021,0.0,20
900022,900023,0.0,20
900023,900022,0.0,20
900024,900025,0.0,20
900025,900024,0.0,20
900025,900026,0.0,20
900026,900025,0.0,20
900027,900028,0.0,20
900028,900027,0.0,20
900028,900029,0.0,20
900029,900028,0.0,20
900030,900032,0.0,20
900032,900030,0.0,20
900031,900032,0.0,20
900032,900031,0.0,20
900033,900034,0.0,20
900034,900033,0.0,20
900034,900035,0.0,20
900035,900034,0.0,20
900036,900037,0.0,20
900037,900036,0.0,20
900037,900038,0.0,20
900038,900037,0.0,20
900039,900040,0.0,20
900040,900039,0.0,20
900040,900041,0.0,20
900041,900040,0.0,20
900042,900044,0.0,20
900044,900042,0.0,20
900043,900044,0.0,20
900044,900043,0.0,20
900045,900046,0.0,20
900046,900045,0.0,20
900046,900047,0.0,20
900047,900046,0.0,20
900048,900049,0.0,20
900049,900048,0.0,20
900049,900050,0.0,20
900050,900049,0.0,20
900051,900052,0.0,20
900052,900051,0.0,20
900052,900053,0.0,20
900053,900052,0.0,20
900054,900055,0.0,20
900055,900054,0.0,20
900055,900056,0.0,20
900056,900055,0.0,20
900057,900058,0.0,20
900058,900057,0.0,20
900058,900059,0.0,20
900059,900058,0.0,20
900060,900061,0.0,20
900061,900060,0.0,20
900061,900062,0.0,20
900062,900061,0.0,20
900063,900064,0.0,20
900064,900063,0.0,20
900064,900065,0.0,20
900065,900064,0.0,20
900066,900067,0.0,20
900067,900066,0.0,20
900067,900068,0.0,20
900068,900067,0.0,20
900069,900070,0.0,20
900070,900069,0.0,20
900070,900071,0.0,20
900071,900070,0.0,20
900072,900073,0.0,20
900073,900072,0.0,20
900073,900074,0.0,20
900074,900073,0.0,20
900075,900076,0.0,20
900076,900075,0.0,20
900076,900077,0.0,20
900077,900076,0.0,20
900078,900079,0.0,20
900079,900078,0.0,20
900079,900080,0.0,20
900080,900079,0.0,20
900081,900082,0.0,20
900082,900081,0.0,20
900082,900083,0.0,20
900083,900082,0.0,20
900084,900085,0.0,20
900085,900084,0.0,20
900085,900086,0.0,20
900086,900085,0.0,20
900087,900088,0.0,20
900088,900087,0.0,20
900088,900089,0.0,20
900089,900088,0.0,20
900090,900091,0.0,20
900091,900090,0.0,20
900091,900092,0.0,20
900092,900091,0.0,20
900093,900094,0.0,20
900094,900093,0.0,20
900094,900095,0.0,20
900095,900094,0.0,20
900096,900097,0.0,20
900097,900096,0.0,20
900097,900098,0.0,20
900098,900097,0.0,20
900099,900100,0.0,20
900100,900099,0.0,20
900100,900101,0.0,20
900101,900100,0.0,20
900102,900103,0.0,20
900103,900102,0.0,20
900103,900104,0.0,20
900104,900103,0.0,20
900105,900106,0.0,20
900106,900105,0.0,20
900106,900107,0.0,20
900107,900106,0.0,20
900108,900109,0.0,20
900109,900108,0.0,20
900109,900110,0.0,20
900110,900109,0.0,20
900111,900112,0.0,20
900112,900111,0.0,20
900112,900113,0.0,20
900113,900112,0.0,20
900114,900115,0.0,20
900115,900114,0.0,20
